start_time,end_time,duration_hours,peak_Hs,mean_direction,storm_type,storm_type_name
2011-02-08 12:00:00,2011-02-10 23:00:00,59.0,3.554,180.7250158045977,0,Moderate Short-Duration
2011-02-11 13:00:00,2011-02-12 13:00:00,24.0,3.276,67.0658,1,Short-Lived Directional
2011-02-20 15:00:00,2011-02-21 19:00:00,28.0,3.308,74.5061950059453,1,Short-Lived Directional
2011-02-22 07:00:00,2011-02-24 07:00:00,48.0,3.588,129.54035890218157,0,Moderate Short-Duration
2011-02-25 03:00:00,2011-02-26 18:00:00,39.0,3.004,165.4272823275862,0,Moderate Short-Duration
2011-03-01 04:00:00,2011-03-08 13:00:00,177.0,5.474,122.57004746222395,2,Severe Long-Duration
2011-03-14 22:00:00,2011-03-15 16:00:00,18.0,3.51,203.64838475499093,0,Moderate Short-Duration
2011-03-18 11:00:00,2011-03-21 04:00:00,65.0,3.762,177.59113636363637,0,Moderate Short-Duration
2011-03-21 19:00:00,2011-03-24 20:00:00,73.0,3.572,159.59351001863934,0,Moderate Short-Duration
2011-03-25 00:00:00,2011-03-25 00:00:00,0.0,2.502,161.87387931034485,0,Moderate Short-Duration
2011-03-25 04:00:00,2011-03-26 08:00:00,28.0,3.306,100.38903686087993,1,Short-Lived Directional
2011-03-27 07:00:00,2011-04-01 23:00:00,136.0,5.088,155.74822174679082,2,Severe Long-Duration
2011-04-02 15:00:00,2011-04-02 17:00:00,2.0,2.566,67.89931034482758,1,Short-Lived Directional
2011-04-03 05:00:00,2011-04-09 09:00:00,148.0,6.966,163.03004078891914,2,Severe Long-Duration
2011-04-11 23:00:00,2011-04-13 03:00:00,28.0,3.1,188.06302615933413,0,Moderate Short-Duration
2011-04-13 18:00:00,2011-04-16 11:00:00,65.0,3.706,182.4587970219436,0,Moderate Short-Duration
2011-04-17 00:00:00,2011-04-19 05:00:00,53.0,6.164,189.5628575989783,2,Severe Long-Duration
2011-04-19 22:00:00,2011-04-23 12:00:00,86.0,3.288,134.80921422909233,0,Moderate Short-Duration
2011-04-24 17:00:00,2011-04-29 11:00:00,114.0,3.766,161.64692953523237,0,Moderate Short-Duration
2011-05-03 18:00:00,2011-05-04 18:00:00,24.0,3.73,62.451,1,Short-Lived Directional
2011-05-07 01:00:00,2011-05-09 13:00:00,60.0,4.17,81.22236574335783,1,Short-Lived Directional
2011-05-09 17:00:00,2011-05-20 14:00:00,261.0,6.34,127.93052500498672,2,Severe Long-Duration
2011-05-24 08:00:00,2011-06-02 05:00:00,213.0,4.596,158.39062439574607,2,Severe Long-Duration
2011-06-03 08:00:00,2011-06-05 10:00:00,50.0,3.834,72.3453093306288,1,Short-Lived Directional
2011-06-06 15:00:00,2011-06-08 09:00:00,42.0,3.024,118.5796551724138,1,Short-Lived Directional
2011-06-09 22:00:00,2011-06-09 23:00:00,1.0,2.536,86.47862068965517,1,Short-Lived Directional
2011-06-10 14:00:00,2011-06-20 11:00:00,237.0,6.318,166.60203853955375,2,Severe Long-Duration
2011-06-22 13:00:00,2011-06-24 01:00:00,36.0,3.262,114.07455964585274,1,Short-Lived Directional
2011-06-24 10:00:00,2011-06-26 15:00:00,53.0,3.408,157.0146392081737,0,Moderate Short-Duration
2011-06-27 21:00:00,2011-07-03 06:00:00,129.0,4.738,179.23976856763926,2,Severe Long-Duration
2011-07-04 17:00:00,2011-07-18 22:00:00,341.0,7.812,172.1026308227465,2,Severe Long-Duration
2011-07-21 16:00:00,2011-07-30 13:00:00,213.0,6.166,184.69854938768933,2,Severe Long-Duration
2011-08-06 14:00:00,2011-08-11 22:00:00,128.0,5.314,183.7284435979685,2,Severe Long-Duration
2011-08-13 16:00:00,2011-08-19 22:00:00,150.0,6.456,167.127877940169,2,Severe Long-Duration
2011-08-20 23:00:00,2011-08-26 04:00:00,125.0,3.588,183.0759284345922,0,Moderate Short-Duration
2011-08-27 05:00:00,2011-08-27 19:00:00,14.0,2.77,191.12908620689657,0,Moderate Short-Duration
2011-08-30 11:00:00,2011-08-31 08:00:00,21.0,2.86,169.2548393416928,0,Moderate Short-Duration
2011-08-31 14:00:00,2011-09-05 13:00:00,119.0,5.824,184.85086143454245,2,Severe Long-Duration
2011-09-08 08:00:00,2011-09-09 00:00:00,16.0,2.852,130.5493914807302,1,Short-Lived Directional
2011-09-10 04:00:00,2011-09-17 19:00:00,183.0,6.776,152.44596889055472,2,Severe Long-Duration
2011-09-19 05:00:00,2011-09-20 10:00:00,29.0,3.482,194.1155,0,Moderate Short-Duration
2011-09-24 11:00:00,2011-09-26 13:00:00,50.0,3.296,166.35529580797837,0,Moderate Short-Duration
2011-09-27 03:00:00,2011-10-02 10:00:00,127.0,5.348,149.68150188577587,2,Severe Long-Duration
2011-10-03 02:00:00,2011-10-03 10:00:00,8.0,2.666,115.18039272030651,1,Short-Lived Directional
2011-10-03 20:00:00,2011-10-05 18:00:00,46.0,3.41,166.570896918562,0,Moderate Short-Duration
2011-10-07 22:00:00,2011-10-09 04:00:00,30.0,2.74,179.47779477196883,0,Moderate Short-Duration
2011-10-10 06:00:00,2011-10-14 05:00:00,95.0,4.726,78.0960632183908,1,Short-Lived Directional
2011-10-15 15:00:00,2011-10-15 18:00:00,3.0,2.526,148.46963362068965,0,Moderate Short-Duration
2011-10-17 03:00:00,2011-10-20 11:00:00,80.0,4.96,144.98916134525328,2,Severe Long-Duration
2011-10-24 04:00:00,2011-10-29 01:00:00,117.0,3.756,178.11632451782583,0,Moderate Short-Duration
2011-11-01 14:00:00,2011-11-01 15:00:00,1.0,2.53,107.95974137931034,1,Short-Lived Directional
2011-11-01 19:00:00,2011-11-03 06:00:00,35.0,3.384,75.5821563852814,1,Short-Lived Directional
2011-11-03 09:00:00,2011-11-03 09:00:00,0.0,2.504,69.72629310344827,1,Short-Lived Directional
2011-11-03 18:00:00,2011-11-06 07:00:00,61.0,4.924,173.71227614015575,0,Moderate Short-Duration
2011-11-06 19:00:00,2011-11-07 05:00:00,10.0,2.56,181.08021943573667,0,Moderate Short-Duration
2011-11-09 01:00:00,2011-11-09 12:00:00,11.0,2.924,181.78063218390807,0,Moderate Short-Duration
2011-11-09 16:00:00,2011-11-10 05:00:00,13.0,2.952,183.91610837438424,0,Moderate Short-Duration
2011-11-11 03:00:00,2011-11-12 18:00:00,39.0,2.98,87.86714655172413,1,Short-Lived Directional
2011-11-15 18:00:00,2011-11-16 06:00:00,12.0,2.762,188.39675066312995,0,Moderate Short-Duration
2011-11-17 06:00:00,2011-11-19 13:00:00,55.0,5.914,196.6107697044335,2,Severe Long-Duration
2011-11-20 10:00:00,2011-11-22 08:00:00,46.0,4.586,161.62639581804842,0,Moderate Short-Duration
2011-11-22 21:00:00,2011-11-28 13:00:00,136.0,7.684,181.5580015101938,2,Severe Long-Duration
2011-11-28 19:00:00,2011-11-30 00:00:00,29.0,3.506,190.53910057471265,0,Moderate Short-Duration
2011-11-30 13:00:00,2011-12-01 19:00:00,30.0,3.26,68.37377363737487,1,Short-Lived Directional
2011-12-03 02:00:00,2011-12-04 00:00:00,22.0,3.176,56.02951649175412,1,Short-Lived Directional
2011-12-06 16:00:00,2011-12-07 16:00:00,24.0,3.548,176.00931724137934,0,Moderate Short-Duration
2011-12-11 07:00:00,2011-12-12 19:00:00,36.0,3.054,64.05665890027959,1,Short-Lived Directional
2011-12-13 11:00:00,2011-12-17 10:00:00,95.0,4.322,113.06071659482758,1,Short-Lived Directional
2011-12-17 16:00:00,2011-12-17 20:00:00,4.0,2.614,172.043,0,Moderate Short-Duration
2011-12-29 06:00:00,2011-12-31 09:00:00,51.0,3.478,145.07528846153846,0,Moderate Short-Duration
2012-01-01 09:00:00,2012-01-03 11:00:00,50.0,4.096,174.94828093306288,0,Moderate Short-Duration
2012-01-04 17:00:00,2012-01-04 17:00:00,0.0,2.502,115.51689655172414,1,Short-Lived Directional
2012-01-07 23:00:00,2012-01-09 12:00:00,37.0,3.774,127.15984119782212,1,Short-Lived Directional
2012-01-12 10:00:00,2012-01-14 21:00:00,59.0,5.044,105.88600431034484,1,Short-Lived Directional
2012-01-14 23:00:00,2012-01-17 03:00:00,52.0,3.834,196.5543184775537,0,Moderate Short-Duration
2012-01-18 20:00:00,2012-01-19 05:00:00,9.0,2.98,182.13828448275865,0,Moderate Short-Duration
2012-01-19 08:00:00,2012-01-19 09:00:00,1.0,2.528,236.87146551724135,0,Moderate Short-Duration
2012-01-20 00:00:00,2012-01-20 08:00:00,8.0,2.808,181.26362068965517,0,Moderate Short-Duration
2012-01-20 13:00:00,2012-01-21 00:00:00,11.0,2.788,187.58586925287355,0,Moderate Short-Duration
2012-01-21 18:00:00,2012-01-24 11:00:00,65.0,5.156,192.8493221003135,0,Moderate Short-Duration
2012-01-25 23:00:00,2012-01-31 09:00:00,130.0,5.14,183.87450315872596,2,Severe Long-Duration
2012-01-31 14:00:00,2012-01-31 14:00:00,0.0,2.512,106.3156896551724,1,Short-Lived Directional
2012-02-01 01:00:00,2012-02-01 06:00:00,5.0,2.658,146.90290229885056,0,Moderate Short-Duration
2012-02-02 06:00:00,2012-02-02 06:00:00,0.0,2.508,183.8396551724138,0,Moderate Short-Duration
2012-02-07 03:00:00,2012-02-07 11:00:00,8.0,2.63,109.87072796934866,1,Short-Lived Directional
2012-02-10 15:00:00,2012-02-11 13:00:00,22.0,2.75,173.70279610194902,0,Moderate Short-Duration
2012-02-22 10:00:00,2012-02-26 04:00:00,90.0,4.09,148.91508052292534,0,Moderate Short-Duration
2012-02-27 15:00:00,2012-02-28 16:00:00,25.0,3.844,144.5924602122016,0,Moderate Short-Duration
2012-02-29 13:00:00,2012-03-02 12:00:00,47.0,5.794,177.69506285919542,2,Severe Long-Duration
2012-03-02 15:00:00,2012-03-05 07:00:00,64.0,4.928,180.5801180371353,0,Moderate Short-Duration
2012-03-05 10:00:00,2012-03-06 06:00:00,20.0,2.88,117.14299261083744,1,Short-Lived Directional
2012-03-07 07:00:00,2012-03-08 07:00:00,24.0,3.642,178.57755517241378,0,Moderate Short-Duration
2012-03-10 06:00:00,2012-03-11 02:00:00,20.0,2.772,72.13224958949097,1,Short-Lived Directional
2012-03-11 14:00:00,2012-03-13 14:00:00,48.0,3.968,175.22332688247712,0,Moderate Short-Duration
2012-03-15 06:00:00,2012-03-17 17:00:00,59.0,3.662,178.27398850574713,0,Moderate Short-Duration
2012-03-17 19:00:00,2012-03-17 20:00:00,1.0,2.53,118.64896551724138,1,Short-Lived Directional
2012-03-19 00:00:00,2012-03-21 16:00:00,64.0,3.77,139.8206419098143,0,Moderate Short-Duration
2012-03-22 02:00:00,2012-03-22 15:00:00,13.0,3.112,73.15224753694581,1,Short-Lived Directional
2012-03-23 18:00:00,2012-03-26 18:00:00,72.0,4.086,141.63605692017003,0,Moderate Short-Duration
2012-03-27 12:00:00,2012-03-28 13:00:00,25.0,3.114,189.3582824933687,0,Moderate Short-Duration
2012-04-04 03:00:00,2012-04-05 01:00:00,22.0,2.712,75.88372188905547,1,Short-Lived Directional
2012-04-06 16:00:00,2012-04-07 01:00:00,9.0,2.536,86.0158448275862,1,Short-Lived Directional
2012-04-07 12:00:00,2012-04-08 03:00:00,15.0,2.776,70.03109375,1,Short-Lived Directional
2012-04-11 12:00:00,2012-04-11 14:00:00,2.0,2.594,134.26255747126436,0,Moderate Short-Duration
2012-04-11 19:00:00,2012-04-11 21:00:00,2.0,2.532,138.30793103448278,0,Moderate Short-Duration
2012-04-12 07:00:00,2012-04-14 17:00:00,58.0,4.528,178.39585184102864,0,Moderate Short-Duration
2012-04-18 21:00:00,2012-04-19 19:00:00,22.0,2.812,178.92905547226383,0,Moderate Short-Duration
2012-04-26 13:00:00,2012-04-28 21:00:00,56.0,5.672,114.51992102120504,2,Severe Long-Duration
2012-04-29 03:00:00,2012-05-03 06:00:00,99.0,5.882,175.00151293103448,2,Severe Long-Duration
2012-05-08 13:00:00,2012-05-08 21:00:00,8.0,2.726,160.90286398467435,0,Moderate Short-Duration
2012-05-09 08:00:00,2012-05-11 02:00:00,42.0,3.302,158.26408179631113,0,Moderate Short-Duration
2012-05-13 06:00:00,2012-05-21 18:00:00,204.0,6.958,152.7271724137931,2,Severe Long-Duration
2012-05-24 10:00:00,2012-05-25 08:00:00,22.0,2.74,173.79284857571216,0,Moderate Short-Duration
2012-05-26 01:00:00,2012-06-02 20:00:00,187.0,5.324,154.54885520981222,2,Severe Long-Duration
2012-06-02 23:00:00,2012-06-17 01:00:00,338.0,6.646,183.33246363543893,2,Severe Long-Duration
2012-06-17 11:00:00,2012-06-19 15:00:00,52.0,4.418,85.04864183474301,1,Short-Lived Directional
2012-06-21 01:00:00,2012-06-21 04:00:00,3.0,2.548,152.81122844827587,0,Moderate Short-Duration
2012-06-22 21:00:00,2012-06-24 13:00:00,40.0,3.93,140.1241652649285,0,Moderate Short-Duration
2012-06-24 15:00:00,2012-07-01 13:00:00,166.0,9.596,173.00290986991533,2,Severe Long-Duration
2012-07-06 23:00:00,2012-07-09 05:00:00,54.0,3.36,165.5315219435737,0,Moderate Short-Duration
2012-07-12 23:00:00,2012-07-15 13:00:00,62.0,4.93,92.40317186644772,1,Short-Lived Directional
2012-07-16 11:00:00,2012-07-19 10:00:00,71.0,4.366,136.45498084291188,0,Moderate Short-Duration
2012-07-19 23:00:00,2012-07-20 00:00:00,1.0,2.506,99.76693965517242,1,Short-Lived Directional
2012-07-20 05:00:00,2012-07-21 01:00:00,20.0,2.75,82.50461001642036,1,Short-Lived Directional
2012-07-21 05:00:00,2012-07-23 01:00:00,44.0,2.998,140.59785057471265,0,Moderate Short-Duration
2012-07-24 06:00:00,2012-07-26 04:00:00,46.0,3.272,169.55362986060163,0,Moderate Short-Duration
2012-07-28 05:00:00,2012-08-02 00:00:00,115.0,4.502,79.92462137297899,1,Short-Lived Directional
2012-08-02 19:00:00,2012-08-03 23:00:00,28.0,2.838,93.58639120095124,1,Short-Lived Directional
2012-08-04 08:00:00,2012-08-04 10:00:00,2.0,2.52,77.97591954022988,1,Short-Lived Directional
2012-08-07 12:00:00,2012-08-09 05:00:00,41.0,3.57,107.49268472906404,1,Short-Lived Directional
2012-08-11 10:00:00,2012-08-16 22:00:00,132.0,4.966,117.64235805029816,2,Severe Long-Duration
2012-08-21 06:00:00,2012-08-21 10:00:00,4.0,2.64,136.1961724137931,0,Moderate Short-Duration
2012-08-25 01:00:00,2012-08-25 05:00:00,4.0,2.624,68.71860344827586,1,Short-Lived Directional
2012-08-25 12:00:00,2012-08-28 21:00:00,81.0,3.564,104.06609335576115,1,Short-Lived Directional
2012-09-01 09:00:00,2012-09-03 01:00:00,40.0,3.664,51.98015979814971,1,Short-Lived Directional
2012-09-03 07:00:00,2012-09-13 08:00:00,241.0,6.464,167.6739452123112,2,Severe Long-Duration
2012-09-13 11:00:00,2012-09-21 07:00:00,188.0,4.956,149.18865261813536,2,Severe Long-Duration
2012-09-25 05:00:00,2012-09-27 02:00:00,45.0,3.048,90.97941898368995,1,Short-Lived Directional
2012-09-29 20:00:00,2012-10-09 20:00:00,240.0,6.62,157.34816962369436,2,Severe Long-Duration
2012-10-12 05:00:00,2012-10-24 08:00:00,291.0,6.378,180.06225023618327,2,Severe Long-Duration
2012-10-24 15:00:00,2012-10-26 12:00:00,45.0,4.39,191.29773425787104,0,Moderate Short-Duration
2012-10-27 01:00:00,2012-10-27 11:00:00,10.0,3.048,141.28395768025078,0,Moderate Short-Duration
2012-10-28 21:00:00,2012-10-29 10:00:00,13.0,2.708,183.6098522167488,0,Moderate Short-Duration
2012-10-30 04:00:00,2012-10-30 12:00:00,8.0,2.63,185.19171455938695,0,Moderate Short-Duration
2012-10-31 11:00:00,2012-10-31 19:00:00,8.0,2.68,182.50505747126437,0,Moderate Short-Duration
2012-11-01 20:00:00,2012-11-07 10:00:00,134.0,4.464,170.67115070242656,2,Severe Long-Duration
2012-11-11 15:00:00,2012-11-12 09:00:00,18.0,3.092,184.9960344827586,0,Moderate Short-Duration
2012-11-17 09:00:00,2012-11-18 23:00:00,38.0,4.41,192.95831122900088,0,Moderate Short-Duration
2012-11-21 04:00:00,2012-11-21 23:00:00,19.0,2.948,189.12500862068967,0,Moderate Short-Duration
2012-11-25 21:00:00,2012-11-26 07:00:00,10.0,3.028,182.78225705329152,0,Moderate Short-Duration
2012-11-26 12:00:00,2012-11-26 19:00:00,7.0,2.586,188.80404094827583,0,Moderate Short-Duration
2012-11-27 01:00:00,2012-11-30 14:00:00,85.0,5.234,191.35339013632716,2,Severe Long-Duration
2012-12-01 06:00:00,2012-12-01 07:00:00,1.0,2.516,122.4764224137931,1,Short-Lived Directional
2012-12-01 09:00:00,2012-12-05 10:00:00,97.0,3.726,133.85052163969036,0,Moderate Short-Duration
2012-12-06 08:00:00,2012-12-08 08:00:00,48.0,4.43,158.76804539057002,0,Moderate Short-Duration
2012-12-13 22:00:00,2012-12-15 13:00:00,39.0,3.12,159.61007327586205,0,Moderate Short-Duration
2012-12-16 06:00:00,2012-12-16 07:00:00,1.0,2.522,116.85724137931037,1,Short-Lived Directional
2012-12-16 21:00:00,2012-12-17 07:00:00,10.0,2.804,109.08193573667712,1,Short-Lived Directional
2012-12-20 08:00:00,2012-12-20 16:00:00,8.0,2.692,60.55463601532566,1,Short-Lived Directional
2012-12-20 21:00:00,2012-12-21 06:00:00,9.0,3.104,53.66918965517241,1,Short-Lived Directional
2012-12-29 05:00:00,2012-12-30 04:00:00,23.0,3.036,63.79716235632184,1,Short-Lived Directional
2012-12-30 15:00:00,2013-01-03 17:00:00,98.0,5.314,120.81288923719958,2,Severe Long-Duration
2013-01-06 20:00:00,2013-01-11 21:00:00,121.0,4.802,113.37497032221594,2,Severe Long-Duration
2013-01-13 02:00:00,2013-01-13 11:00:00,9.0,3.228,63.36738793103448,1,Short-Lived Directional
2013-01-15 00:00:00,2013-01-16 06:00:00,30.0,3.706,136.6751362625139,0,Moderate Short-Duration
2013-01-16 20:00:00,2013-01-18 10:00:00,38.0,4.488,189.4121640141468,0,Moderate Short-Duration
2013-01-19 04:00:00,2013-01-19 06:00:00,2.0,2.622,99.67752873563218,1,Short-Lived Directional
2013-01-19 15:00:00,2013-01-22 05:00:00,62.0,3.34,166.21189143811682,0,Moderate Short-Duration
2013-01-22 13:00:00,2013-01-22 14:00:00,1.0,2.534,111.28439655172414,1,Short-Lived Directional
2013-01-22 23:00:00,2013-01-23 08:00:00,9.0,2.738,78.22280172413794,1,Short-Lived Directional
2013-02-04 08:00:00,2013-02-06 09:00:00,49.0,4.708,189.52379137931035,0,Moderate Short-Duration
2013-02-10 22:00:00,2013-02-11 02:00:00,4.0,2.6,62.16760344827586,1,Short-Lived Directional
2013-02-12 23:00:00,2013-02-15 14:00:00,63.0,3.48,185.5584172952586,0,Moderate Short-Duration
2013-02-16 12:00:00,2013-02-17 17:00:00,29.0,3.416,189.33213218390804,0,Moderate Short-Duration
2013-02-21 06:00:00,2013-02-22 05:00:00,23.0,2.846,190.06248204022987,0,Moderate Short-Duration
2013-02-23 16:00:00,2013-02-24 18:00:00,26.0,2.824,183.08073116219668,0,Moderate Short-Duration
2013-02-27 22:00:00,2013-02-28 13:00:00,15.0,2.654,67.90705818965517,1,Short-Lived Directional
2013-03-02 23:00:00,2013-03-05 17:00:00,66.0,5.876,184.6140092640247,2,Severe Long-Duration
2013-03-06 04:00:00,2013-03-07 19:00:00,39.0,3.972,183.82875,0,Moderate Short-Duration
2013-03-09 14:00:00,2013-03-10 17:00:00,27.0,3.162,152.12638854679804,0,Moderate Short-Duration
2013-03-10 23:00:00,2013-03-11 15:00:00,16.0,3.254,165.7570892494929,0,Moderate Short-Duration
2013-03-16 18:00:00,2013-03-19 05:00:00,59.0,3.094,148.83848994252872,0,Moderate Short-Duration
2013-03-28 20:00:00,2013-03-29 06:00:00,10.0,3.016,81.61204545454545,1,Short-Lived Directional
2013-03-30 02:00:00,2013-04-02 02:00:00,72.0,3.564,122.02309754369392,1,Short-Lived Directional
2013-04-02 17:00:00,2013-04-05 10:00:00,65.0,3.776,155.95688610240333,0,Moderate Short-Duration
2013-04-08 19:00:00,2013-04-10 01:00:00,30.0,3.668,178.14877085650724,0,Moderate Short-Duration
2013-04-12 08:00:00,2013-04-13 17:00:00,33.0,2.936,187.09941430020285,0,Moderate Short-Duration
2013-04-15 16:00:00,2013-04-18 21:00:00,77.0,4.006,112.2505216622458,1,Short-Lived Directional
2013-04-19 16:00:00,2013-04-21 23:00:00,55.0,3.522,126.53162253694582,1,Short-Lived Directional
2013-04-23 10:00:00,2013-04-23 21:00:00,11.0,3.218,141.61170977011494,0,Moderate Short-Duration
2013-04-25 07:00:00,2013-05-01 06:00:00,143.0,4.042,183.76550407088124,2,Severe Long-Duration
2013-05-01 18:00:00,2013-05-01 21:00:00,3.0,2.562,109.08096982758622,1,Short-Lived Directional
2013-05-02 03:00:00,2013-05-02 14:00:00,11.0,2.986,114.23495689655174,1,Short-Lived Directional
2013-05-04 05:00:00,2013-05-07 08:00:00,75.0,4.462,122.3990335753176,1,Short-Lived Directional
2013-05-09 15:00:00,2013-05-13 13:00:00,94.0,5.752,181.09607350272233,2,Severe Long-Duration
2013-05-14 20:00:00,2013-05-14 23:00:00,3.0,2.54,179.49342672413792,0,Moderate Short-Duration
2013-05-15 01:00:00,2013-05-16 15:00:00,38.0,3.394,180.22801945181257,0,Moderate Short-Duration
2013-05-17 19:00:00,2013-05-17 19:00:00,0.0,2.512,173.80939655172412,0,Moderate Short-Duration
2013-05-18 09:00:00,2013-05-19 11:00:00,26.0,2.78,175.64652618135375,0,Moderate Short-Duration
2013-05-22 19:00:00,2013-05-24 05:00:00,34.0,3.636,192.5370024630542,0,Moderate Short-Duration
2013-05-25 22:00:00,2013-05-31 00:00:00,122.0,6.122,197.79753294084665,2,Severe Long-Duration
2013-06-01 14:00:00,2013-06-06 15:00:00,121.0,3.994,156.91066280384396,0,Moderate Short-Duration
2013-06-07 11:00:00,2013-06-13 22:00:00,155.0,4.02,93.44149259504864,1,Short-Lived Directional
2013-06-15 10:00:00,2013-06-18 02:00:00,64.0,4.46,115.21912732095493,1,Short-Lived Directional
2013-06-19 12:00:00,2013-06-28 22:00:00,226.0,9.014,167.11929097675832,2,Severe Long-Duration
2013-07-01 17:00:00,2013-07-09 05:00:00,180.0,5.89,178.5436997523338,2,Severe Long-Duration
2013-07-09 09:00:00,2013-07-10 17:00:00,32.0,3.756,174.00917711598746,0,Moderate Short-Duration
2013-07-11 21:00:00,2013-07-16 06:00:00,105.0,5.638,148.00873373454783,2,Severe Long-Duration
2013-07-22 21:00:00,2013-07-27 17:00:00,116.0,5.348,154.42402888299438,2,Severe Long-Duration
2013-08-03 07:00:00,2013-08-05 22:00:00,63.0,3.422,80.90880657327587,1,Short-Lived Directional
2013-08-07 09:00:00,2013-08-07 12:00:00,3.0,2.576,67.859375,1,Short-Lived Directional
2013-08-08 10:00:00,2013-08-09 07:00:00,21.0,2.816,111.60149294670846,1,Short-Lived Directional
2013-08-11 15:00:00,2013-08-17 01:00:00,130.0,4.816,119.7336581995262,2,Severe Long-Duration
2013-08-17 06:00:00,2013-08-18 19:00:00,37.0,3.044,98.65756805807622,1,Short-Lived Directional
2013-08-20 02:00:00,2013-08-22 21:00:00,67.0,3.906,75.68575811359027,1,Short-Lived Directional
2013-08-24 15:00:00,2013-08-24 22:00:00,7.0,2.582,76.96141163793104,1,Short-Lived Directional
2013-08-25 03:00:00,2013-08-26 00:00:00,21.0,3.132,94.53370689655172,1,Short-Lived Directional
2013-08-26 11:00:00,2013-08-31 03:00:00,112.0,3.612,166.51328577967652,0,Moderate Short-Duration
2013-09-03 11:00:00,2013-09-06 02:00:00,63.0,5.136,169.7278219288793,0,Moderate Short-Duration
2013-09-07 09:00:00,2013-09-14 01:00:00,160.0,4.934,178.09870047119298,2,Severe Long-Duration
2013-09-14 08:00:00,2013-09-20 01:00:00,137.0,5.856,180.54104385307343,2,Severe Long-Duration
2013-09-20 22:00:00,2013-09-21 02:00:00,4.0,2.636,149.32808620689656,0,Moderate Short-Duration
2013-09-24 15:00:00,2013-09-26 21:00:00,54.0,3.738,111.58968338557992,1,Short-Lived Directional
2013-09-27 07:00:00,2013-09-29 08:00:00,49.0,7.536,125.95933275862068,2,Severe Long-Duration
2013-09-30 00:00:00,2013-09-30 22:00:00,22.0,2.98,141.02602323838082,0,Moderate Short-Duration
2013-10-01 13:00:00,2013-10-03 23:00:00,58.0,3.684,87.51235973115138,1,Short-Lived Directional
2013-10-05 02:00:00,2013-10-05 08:00:00,6.0,2.53,99.17580049261085,1,Short-Lived Directional
2013-10-06 09:00:00,2013-10-07 09:00:00,24.0,2.76,137.05354482758622,0,Moderate Short-Duration
2013-10-08 00:00:00,2013-10-09 15:00:00,39.0,4.406,154.71381896551725,0,Moderate Short-Duration
2013-10-10 08:00:00,2013-10-10 09:00:00,1.0,2.534,93.2060775862069,1,Short-Lived Directional
2013-10-10 20:00:00,2013-10-16 23:00:00,147.0,6.63,149.2720922646785,2,Severe Long-Duration
2013-10-17 03:00:00,2013-10-23 02:00:00,143.0,4.202,180.7666558908046,2,Severe Long-Duration
2013-10-23 19:00:00,2013-10-28 22:00:00,123.0,4.602,184.8967644605117,2,Severe Long-Duration
2013-10-30 10:00:00,2013-11-02 03:00:00,65.0,3.414,141.82096003134797,0,Moderate Short-Duration
2013-11-02 15:00:00,2013-11-03 05:00:00,14.0,3.144,187.8044482758621,0,Moderate Short-Duration
2013-11-04 01:00:00,2013-11-04 07:00:00,6.0,2.586,74.48685960591133,1,Short-Lived Directional
2013-11-04 19:00:00,2013-11-05 22:00:00,27.0,3.172,113.01869766009852,1,Short-Lived Directional
2013-11-06 02:00:00,2013-11-06 03:00:00,1.0,2.508,172.28,0,Moderate Short-Duration
2013-11-10 21:00:00,2013-11-11 03:00:00,6.0,2.548,165.95022167487687,0,Moderate Short-Duration
2013-11-11 09:00:00,2013-11-12 17:00:00,32.0,3.296,169.00250000000003,0,Moderate Short-Duration
2013-11-25 14:00:00,2013-11-26 14:00:00,24.0,2.86,182.92763793103447,0,Moderate Short-Duration
2013-11-27 22:00:00,2013-11-28 16:00:00,18.0,3.002,100.06234119782214,1,Short-Lived Directional
2013-11-29 08:00:00,2013-12-01 23:00:00,63.0,4.166,151.2751010237069,0,Moderate Short-Duration
2013-12-02 13:00:00,2013-12-03 13:00:00,24.0,3.024,185.1251689655172,0,Moderate Short-Duration
2013-12-06 02:00:00,2013-12-09 02:00:00,72.0,5.49,77.59354629192254,1,Short-Lived Directional
2013-12-18 19:00:00,2013-12-19 19:00:00,24.0,3.048,186.68584137931032,0,Moderate Short-Duration
2013-12-20 22:00:00,2013-12-21 00:00:00,2.0,2.532,183.3175,0,Moderate Short-Duration
2013-12-21 09:00:00,2013-12-23 00:00:00,39.0,4.182,189.72789439655173,0,Moderate Short-Duration
2013-12-24 00:00:00,2013-12-25 23:00:00,47.0,3.776,156.35873742816094,0,Moderate Short-Duration
2013-12-26 11:00:00,2013-12-27 11:00:00,24.0,3.404,119.40786206896551,1,Short-Lived Directional
2013-12-30 11:00:00,2014-01-01 15:00:00,52.0,3.338,85.122880611581,1,Short-Lived Directional
2014-01-02 07:00:00,2014-01-04 13:00:00,54.0,4.428,84.11977272727272,1,Short-Lived Directional
2014-01-04 15:00:00,2014-01-04 18:00:00,3.0,2.584,54.52575431034483,1,Short-Lived Directional
2014-01-04 20:00:00,2014-01-06 13:00:00,41.0,4.08,178.16155582922823,0,Moderate Short-Duration
2014-01-07 02:00:00,2014-01-07 12:00:00,10.0,3.206,68.77666144200627,1,Short-Lived Directional
2014-01-07 14:00:00,2014-01-11 02:00:00,84.0,3.824,174.96211660217986,0,Moderate Short-Duration
